target_id,decoy_id,tm,gdt_ts,gdt_ha,rmsd,split,label,sample_id
T0442,Pcons_dot_net_TS5,0.9298,0.8383,0.6702,1.712,train,1,T0442/Pcons_dot_net_TS5
T0442,Pcons_local_TS1,0.9202,0.8340000000000001,0.6702,1.6769999999999998,train,1,T0442/Pcons_local_TS1
T0442,Pcons_local_TS2,0.9202,0.8340000000000001,0.6702,1.6769999999999998,train,1,T0442/Pcons_local_TS2
T0442,Pcons_local_TS3,0.9095,0.8234,0.6606,1.568,train,1,T0442/Pcons_local_TS3
T0442,Pcons_local_TS4,0.9187,0.8309,0.6649,1.71,train,1,T0442/Pcons_local_TS4
T0442,Pcons_local_TS5,0.9147,0.8202,0.6574,1.757,train,1,T0442/Pcons_local_TS5
T0821,ZHOU-SPARKS-X_TS4,0.4961,0.3794,0.25,8.619,train,0,T0821/ZHOU-SPARKS-X_TS4
T0442,Pcons_multi_TS1,0.9095,0.8234,0.6606,1.568,train,1,T0442/Pcons_multi_TS1
T0442,Pcons_multi_TS2,0.9244,0.8362,0.6606,1.855,train,1,T0442/Pcons_multi_TS2
T0442,Pcons_multi_TS3,0.9252,0.8319,0.6606,1.939,train,1,T0442/Pcons_multi_TS3
T0442,Pcons_multi_TS4,0.9252,0.8319,0.6606,1.939,train,1,T0442/Pcons_multi_TS4
T0442,Pcons_multi_TS5,0.9057,0.8085,0.6245,3.25,train,1,T0442/Pcons_multi_TS5
T0442,Phragment_TS1,0.8834,0.7649,0.5766,2.501,train,1,T0442/Phragment_TS1
T0442,Phragment_TS2,0.8811,0.7638,0.5755,2.539,train,1,T0442/Phragment_TS2
T0442,Phragment_TS3,0.39299999999999996,0.28300000000000003,0.1723,13.012,train,0,T0442/Phragment_TS3
T0442,Phragment_TS4,0.17800000000000002,0.1266,0.0915,25.84,train,0,T0442/Phragment_TS4
T0442,Phragment_TS5,0.1714,0.1234,0.0872,25.823,train,0,T0442/Phragment_TS5
T0821,ZHOU-SPARKS-X_TS5,0.5018,0.3735,0.2471,9.006,train,1,T0821/ZHOU-SPARKS-X_TS5
T0442,Phyre2_TS1,0.8835,0.7649,0.5766,2.5,train,1,T0442/Phyre2_TS1
T0442,Phyre2_TS2,0.8811,0.7617,0.5734,2.541,train,1,T0442/Phyre2_TS2
T0442,Phyre2_TS3,0.4002,0.2851,0.1713,12.921,train,0,T0442/Phyre2_TS3
T0442,Phyre2_TS4,0.1666,0.1106,0.083,25.611,train,0,T0442/Phyre2_TS4
T0442,Phyre2_TS5,0.1545,0.1096,0.0809,27.511,train,0,T0442/Phyre2_TS5
T0442,Phyre_de_novo_TS1,0.8827,0.7659999999999999,0.5787,2.53,train,1,T0442/Phyre_de_novo_TS1
T0442,Phyre_de_novo_TS2,0.8821,0.7617,0.5713,2.536,train,1,T0442/Phyre_de_novo_TS2
T0442,Phyre_de_novo_TS3,0.4286,0.2904,0.166,18.921,train,0,T0442/Phyre_de_novo_TS3
T0442,Phyre_de_novo_TS4,0.1757,0.1191,0.084,19.961,train,0,T0442/Phyre_de_novo_TS4
T0442,Phyre_de_novo_TS5,0.1888,0.1223,0.084,21.06,train,0,T0442/Phyre_de_novo_TS5
T0821,Zhang-Server_TS1,0.8177,0.6598,0.4549,3.1210000000000004,train,1,T0821/Zhang-Server_TS1
T0442,Poing_TS1,0.8838,0.7681,0.5798,2.4930000000000003,train,1,T0442/Poing_TS1
T0442,Poing_TS2,0.8811,0.7649,0.5766,2.54,train,1,T0442/Poing_TS2
T0442,Poing_TS3,0.3929,0.28300000000000003,0.1723,13.75,train,0,T0442/Poing_TS3
T0442,Poing_TS4,0.19699999999999998,0.1298,0.0883,21.538,train,0,T0442/Poing_TS4
T0442,Poing_TS5,0.1888,0.1191,0.0787,24.753,train,0,T0442/Poing_TS5
T0442,Pushchino_TS1,0.9165,0.8404,0.6755,1.531,train,1,T0442/Pushchino_TS1
T0442,RAPTOR_TS1,0.9318,0.8383,0.6713,1.673,train,1,T0442/RAPTOR_TS1
T0442,RAPTOR_TS2,0.9239,0.833,0.6659999999999999,1.899,train,1,T0442/RAPTOR_TS2
T0442,RBO-Proteus_TS1,0.162,0.0915,0.0585,21.624000000000002,train,0,T0442/RBO-Proteus_TS1
T0442,RBO-Proteus_TS2,0.1596,0.0979,0.0691,20.824,train,0,T0442/RBO-Proteus_TS2
T0821,Zhang-Server_TS2,0.4325,0.3627,0.2471,12.317,train,0,T0821/Zhang-Server_TS2
T0442,RBO-Proteus_TS3,0.1831,0.1043,0.0606,21.357,train,0,T0442/RBO-Proteus_TS3
T0442,RBO-Proteus_TS4,0.2081,0.1096,0.0585,19.179000000000002,train,0,T0442/RBO-Proteus_TS4
T0442,RBO-Proteus_TS5,0.1798,0.1074,0.0691,19.891,train,0,T0442/RBO-Proteus_TS5
T0442,SAM-T02-server_AL1,0.9125,0.8277,0.6659999999999999,1.584,train,1,T0442/SAM-T02-server_AL1
T0442,SAM-T02-server_AL2,0.3584,0.2617,0.1638,11.324000000000002,train,0,T0442/SAM-T02-server_AL2
T0442,SAM-T02-server_AL3,0.0904,0.0553,0.033,13.998,train,0,T0442/SAM-T02-server_AL3
T0442,SAM-T02-server_AL4,0.1231,0.0787,0.0457,12.814,train,0,T0442/SAM-T02-server_AL4
T0442,SAM-T02-server_AL5,0.1223,0.0755,0.0447,12.780999999999999,train,0,T0442/SAM-T02-server_AL5
T0442,SAM-T06-server_TS1,0.9182,0.8213,0.6479,1.98,train,1,T0442/SAM-T06-server_TS1
T0442,SAM-T06-server_TS2,0.9127,0.8266,0.6638,1.672,train,1,T0442/SAM-T06-server_TS2
T0821,Zhang-Server_TS3,0.5111,0.4039,0.2735,8.318999999999999,train,1,T0821/Zhang-Server_TS3
T0442,SAM-T06-server_TS3,0.3879,0.2809,0.1723,10.344000000000001,train,0,T0442/SAM-T06-server_TS3
T0442,SAM-T06-server_TS4,0.1317,0.0989,0.066,18.144000000000002,train,0,T0442/SAM-T06-server_TS4
T0442,SAM-T06-server_TS5,0.1352,0.0979,0.067,11.579,train,0,T0442/SAM-T06-server_TS5
T0442,SAM-T08-server_TS1,0.9196,0.8255,0.6511,2.003,train,1,T0442/SAM-T08-server_TS1
T0442,SAM-T08-server_TS2,0.9266,0.8362,0.6681,1.8780000000000001,train,1,T0442/SAM-T08-server_TS2
T0442,SAM-T08-server_TS3,0.9127,0.8266,0.6638,1.672,train,1,T0442/SAM-T08-server_TS3
T0442,SAM-T08-server_TS4,0.3783,0.2745,0.1702,12.354000000000001,train,0,T0442/SAM-T08-server_TS4
T0442,SAM-T08-server_TS5,0.0525,0.05,0.0436,8.469,train,0,T0442/SAM-T08-server_TS5
T0442,T0442,1.0,1.0,1.0,0.0,train,1,T0442/T0442
T0442,YASARA_TS1,0.9297,0.8319,0.6532,1.735,train,1,T0442/YASARA_TS1
T0821,Zhang-Server_TS4,0.5062,0.3951,0.248,9.383,train,1,T0821/Zhang-Server_TS4
T0442,YASARA_TS2,0.9297,0.8319,0.6532,1.735,train,1,T0442/YASARA_TS2
T0442,Zhang-Server_TS1,0.9252,0.8319,0.6596,1.776,train,1,T0442/Zhang-Server_TS1
T0442,Zhang-Server_TS2,0.932,0.8447,0.6713,1.67,train,1,T0442/Zhang-Server_TS2
T0442,Zhang-Server_TS3,0.9231,0.8255,0.6489,1.808,train,1,T0442/Zhang-Server_TS3
T0442,Zhang-Server_TS4,0.9236,0.8298,0.6532,1.8030000000000002,train,1,T0442/Zhang-Server_TS4
T0442,Zhang-Server_TS5,0.9109,0.8181,0.6415,2.843,train,1,T0442/Zhang-Server_TS5
T0442,circle_TS1,0.9261,0.8362,0.6617,1.641,train,1,T0442/circle_TS1
T0442,circle_TS2,0.917,0.8351,0.6617,2.006,train,1,T0442/circle_TS2
T0442,circle_TS3,0.9187,0.8309,0.6543,1.9980000000000002,train,1,T0442/circle_TS3
T0442,circle_TS4,0.9243,0.8372,0.6659999999999999,1.693,train,1,T0442/circle_TS4
T0764,SAM-T08-server_TS4,0.4262,0.3333,0.2188,11.969000000000001,train,0,T0764/SAM-T08-server_TS4
T0821,Zhang-Server_TS5,0.3445,0.2745,0.19899999999999998,18.206,train,0,T0821/Zhang-Server_TS5
T0442,circle_TS5,0.9179,0.833,0.6596,1.973,train,1,T0442/circle_TS5
T0442,fais-server_TS1,0.9264,0.833,0.6659999999999999,1.796,train,1,T0442/fais-server_TS1
T0442,fais-server_TS2,0.4513,0.3096,0.1798,14.14,train,0,T0442/fais-server_TS2
T0442,fais-server_TS3,0.1445,0.0713,0.0426,22.019000000000002,train,0,T0442/fais-server_TS3
T0442,fais-server_TS4,0.9233,0.833,0.6659999999999999,1.892,train,1,T0442/fais-server_TS4
T0442,fais-server_TS5,0.1453,0.0713,0.0415,22.107,train,0,T0442/fais-server_TS5
T0442,forecast_TS1,0.9291,0.8383,0.6713,1.732,train,1,T0442/forecast_TS1
T0442,forecast_TS2,0.9279999999999999,0.8372,0.6702,1.754,train,1,T0442/forecast_TS2
T0442,forecast_TS3,0.9282,0.8383,0.6702,1.804,train,1,T0442/forecast_TS3
T0442,forecast_TS4,0.9262,0.833,0.667,1.796,train,1,T0442/forecast_TS4
T0821,chuo-fams-server_TS1,0.6768,0.5441,0.3598,6.218999999999999,train,1,T0821/chuo-fams-server_TS1
T0442,forecast_TS5,0.9257,0.8298,0.6628,1.796,train,1,T0442/forecast_TS5
T0442,keasar-server_TS1,0.9245,0.8383,0.6713,2.02,train,1,T0442/keasar-server_TS1
T0442,keasar-server_TS2,0.9233,0.833,0.6702,2.117,train,1,T0442/keasar-server_TS2
T0442,keasar-server_TS3,0.9278,0.8404,0.6745,1.7480000000000002,train,1,T0442/keasar-server_TS3
T0442,keasar-server_TS4,0.9278,0.8404,0.6745,1.7480000000000002,train,1,T0442/keasar-server_TS4
T0442,keasar-server_TS5,0.9278,0.8404,0.6745,1.7480000000000002,train,1,T0442/keasar-server_TS5
T0442,mGenTHREADER_TS1,0.9197,0.833,0.667,1.685,train,1,T0442/mGenTHREADER_TS1
T0442,mariner1_TS1,0.1715,0.0862,0.0447,18.132,train,0,T0442/mariner1_TS1
T0442,mariner1_TS2,0.0356,0.0351,0.0298,12.198,train,0,T0442/mariner1_TS2
T0442,mariner1_TS3,0.1832,0.0979,0.0543,17.769000000000002,train,0,T0442/mariner1_TS3
T0821,chuo-fams-server_TS2,0.6838,0.5441,0.3539,5.82,train,1,T0821/chuo-fams-server_TS2
T0442,mariner1_TS4,0.1664,0.0936,0.0553,23.166999999999998,train,0,T0442/mariner1_TS4
T0442,mariner1_TS5,0.1355,0.0947,0.0628,60.476000000000006,train,0,T0442/mariner1_TS5
T0442,nFOLD3_TS1,0.9156,0.8298,0.667,1.598,train,1,T0442/nFOLD3_TS1
T0442,nFOLD3_TS2,0.9189,0.8170000000000001,0.6404,1.859,train,1,T0442/nFOLD3_TS2
T0442,nFOLD3_TS3,0.9159999999999999,0.8117,0.6309,1.8880000000000001,train,1,T0442/nFOLD3_TS3
T0442,nFOLD3_TS4,0.4402,0.3032,0.183,13.14,train,0,T0442/nFOLD3_TS4
T0442,nFOLD3_TS5,0.4281,0.28300000000000003,0.166,13.004000000000001,train,0,T0442/nFOLD3_TS5
T0442,panther_server_TS1,0.9284,0.8234,0.6394,1.685,train,1,T0442/panther_server_TS1
T0442,pipe_int_TS1,0.9306,0.8394,0.6702,1.6980000000000002,train,1,T0442/pipe_int_TS1
T0442,pipe_int_TS2,0.9205,0.8202,0.6468,1.858,train,1,T0442/pipe_int_TS2
T0821,chuo-fams-server_TS3,0.7559,0.6029,0.3804,3.862,train,1,T0821/chuo-fams-server_TS3
T0442,pipe_int_TS3,0.8478,0.7532,0.5798,7.678,train,1,T0442/pipe_int_TS3
T0442,pipe_int_TS4,0.8637,0.7702,0.5979,7.585,train,1,T0442/pipe_int_TS4
T0442,pipe_int_TS5,0.8252,0.7245,0.5543,7.5329999999999995,train,1,T0442/pipe_int_TS5
T0442,pro-sp3-TASSER_TS1,0.9201,0.8149,0.6298,1.886,train,1,T0442/pro-sp3-TASSER_TS1
T0442,pro-sp3-TASSER_TS2,0.9173,0.8106,0.6255,1.8980000000000001,train,1,T0442/pro-sp3-TASSER_TS2
T0442,pro-sp3-TASSER_TS3,0.9205,0.8011,0.5957,1.7990000000000002,train,1,T0442/pro-sp3-TASSER_TS3
T0442,pro-sp3-TASSER_TS4,0.9179999999999999,0.8,0.6032,1.851,train,1,T0442/pro-sp3-TASSER_TS4
T0442,pro-sp3-TASSER_TS5,0.9232,0.8128,0.6106,1.771,train,1,T0442/pro-sp3-TASSER_TS5
T0442,rehtnap_TS1,0.9073,0.7979,0.6085,1.788,train,1,T0442/rehtnap_TS1
T0442,rehtnap_TS2,0.9067,0.8043,0.616,1.8,train,1,T0442/rehtnap_TS2
T0821,chuo-fams-server_TS4,0.6838,0.5441,0.3539,5.82,train,1,T0821/chuo-fams-server_TS4
T0442,rehtnap_TS3,0.9073,0.7979,0.6085,1.788,train,1,T0442/rehtnap_TS3
T0442,schenk-torda-server_TS1,0.1558,0.0883,0.0521,24.500999999999998,train,0,T0442/schenk-torda-server_TS1
T0442,schenk-torda-server_TS2,0.1413,0.0777,0.05,23.961,train,0,T0442/schenk-torda-server_TS2
T0442,schenk-torda-server_TS3,0.1715,0.084,0.0511,22.27,train,0,T0442/schenk-torda-server_TS3
T0442,schenk-torda-server_TS4,0.1539,0.0766,0.0468,23.801,train,0,T0442/schenk-torda-server_TS4
T0442,schenk-torda-server_TS5,0.159,0.0809,0.0415,24.394000000000002,train,0,T0442/schenk-torda-server_TS5
T0443,3D-JIGSAW_AEP_TS1,0.1281,0.1112,0.0812,21.88,test,0,T0443/3D-JIGSAW_AEP_TS1
T0443,3D-JIGSAW_AEP_TS2,0.1283,0.11,0.08,21.939,test,0,T0443/3D-JIGSAW_AEP_TS2
T0443,3D-JIGSAW_AEP_TS3,0.1311,0.1075,0.0763,23.258000000000003,test,0,T0443/3D-JIGSAW_AEP_TS3
T0443,3D-JIGSAW_AEP_TS4,0.1322,0.1125,0.0875,26.243000000000002,test,0,T0443/3D-JIGSAW_AEP_TS4
T0821,chuo-fams-server_TS5,0.7559,0.6029,0.3804,3.862,train,1,T0821/chuo-fams-server_TS5
T0443,3D-JIGSAW_AEP_TS5,0.1303,0.1088,0.0763,23.543000000000003,test,0,T0443/3D-JIGSAW_AEP_TS5
T0443,3D-JIGSAW_V3_TS1,0.1161,0.0962,0.0675,13.624,test,0,T0443/3D-JIGSAW_V3_TS1
T0443,3D-JIGSAW_V3_TS2,0.1229,0.0988,0.07,21.105999999999998,test,0,T0443/3D-JIGSAW_V3_TS2
T0443,3D-JIGSAW_V3_TS3,0.16399999999999998,0.1225,0.0725,18.187,test,0,T0443/3D-JIGSAW_V3_TS3
T0443,3D-JIGSAW_V3_TS4,0.1159,0.0962,0.0675,23.588,test,0,T0443/3D-JIGSAW_V3_TS4
T0443,3D-JIGSAW_V3_TS5,0.1161,0.0962,0.0675,20.31,test,0,T0443/3D-JIGSAW_V3_TS5
T0443,3DShot2_TS1,0.255,0.1825,0.115,15.544,test,0,T0443/3DShot2_TS1
T0443,3Dpro_TS1,0.179,0.1338,0.0775,20.464000000000002,test,0,T0443/3Dpro_TS1
T0443,3Dpro_TS2,0.2069,0.1525,0.1037,18.562,test,0,T0443/3Dpro_TS2
T0443,3Dpro_TS3,0.1816,0.1138,0.0712,19.709,test,0,T0443/3Dpro_TS3
T0821,eThread_TS1,0.8475,0.6627,0.4412,2.793,train,1,T0821/eThread_TS1
T0443,3Dpro_TS4,0.1771,0.1063,0.0625,21.712,test,0,T0443/3Dpro_TS4
T0443,3Dpro_TS5,0.1471,0.0925,0.0613,19.293,test,0,T0443/3Dpro_TS5
T0443,ACOMPMOD_TS1,0.1607,0.1175,0.0838,22.304000000000002,test,0,T0443/ACOMPMOD_TS1
T0443,ACOMPMOD_TS2,0.1687,0.1013,0.0637,19.717,test,0,T0443/ACOMPMOD_TS2
T0443,ACOMPMOD_TS3,0.1991,0.1363,0.0938,21.267,test,0,T0443/ACOMPMOD_TS3
T0443,ACOMPMOD_TS4,0.1632,0.1037,0.0625,21.601,test,0,T0443/ACOMPMOD_TS4
T0443,ACOMPMOD_TS5,0.2298,0.1338,0.075,15.773,test,0,T0443/ACOMPMOD_TS5
T0443,BAKER-ROBETTA_TS1,0.2571,0.2062,0.1287,17.602999999999998,test,0,T0443/BAKER-ROBETTA_TS1
T0443,BAKER-ROBETTA_TS2,0.2552,0.19,0.13,19.69,test,0,T0443/BAKER-ROBETTA_TS2
T0443,BAKER-ROBETTA_TS3,0.2101,0.1538,0.1063,19.256,test,0,T0443/BAKER-ROBETTA_TS3
T0821,eThread_TS2,0.6826,0.5157,0.3275,6.044,train,1,T0821/eThread_TS2
T0443,BAKER-ROBETTA_TS4,0.2528,0.1675,0.1037,16.083,test,0,T0443/BAKER-ROBETTA_TS4
T0443,BAKER-ROBETTA_TS5,0.2791,0.225,0.1538,21.096999999999998,test,0,T0443/BAKER-ROBETTA_TS5
T0443,BioSerf_TS1,0.192,0.14,0.1,18.230999999999998,test,0,T0443/BioSerf_TS1
T0443,COMA-M_TS1,0.209,0.1775,0.1213,45.151,test,0,T0443/COMA-M_TS1
T0443,COMA-M_TS3,0.2084,0.1775,0.12,46.581,test,0,T0443/COMA-M_TS3
T0443,COMA-M_TS4,0.2084,0.1775,0.12,46.581,test,0,T0443/COMA-M_TS4
T0443,COMA-M_TS5,0.2085,0.1775,0.12,47.172,test,0,T0443/COMA-M_TS5
T0443,COMA_TS1,0.2125,0.1775,0.1213,37.755,test,0,T0443/COMA_TS1
T0443,COMA_TS3,0.2074,0.1762,0.1187,105.934,test,0,T0443/COMA_TS3
T0443,COMA_TS4,0.2104,0.1775,0.1213,36.494,test,0,T0443/COMA_TS4
T0821,eThread_TS3,0.503,0.3794,0.2578,9.154,train,1,T0821/eThread_TS3
T0443,COMA_TS5,0.2089,0.1775,0.1213,77.584,test,0,T0443/COMA_TS5
T0443,CpHModels_TS1,0.1718,0.1375,0.0925,10.737,test,0,T0443/CpHModels_TS1
T0443,Distill_TS1,0.2128,0.165,0.1125,22.761999999999997,test,0,T0443/Distill_TS1
T0443,Distill_TS2,0.2181,0.1663,0.1163,23.68,test,0,T0443/Distill_TS2
T0443,Distill_TS3,0.2215,0.1587,0.1163,24.581999999999997,test,0,T0443/Distill_TS3
T0443,Distill_TS4,0.2096,0.165,0.1187,24.613000000000003,test,0,T0443/Distill_TS4
T0443,Distill_TS5,0.2154,0.1713,0.1138,22.337,test,0,T0443/Distill_TS5
T0443,FALCON_CONSENSUS_TS1,0.2673,0.1975,0.1325,17.096,test,0,T0443/FALCON_CONSENSUS_TS1
T0443,FALCON_CONSENSUS_TS2,0.1991,0.1375,0.085,19.63,test,0,T0443/FALCON_CONSENSUS_TS2
T0443,FALCON_CONSENSUS_TS3,0.1804,0.1238,0.075,20.581999999999997,test,0,T0443/FALCON_CONSENSUS_TS3
T0821,eThread_TS4,0.6695,0.498,0.3127,6.039,train,1,T0821/eThread_TS4
T0443,FALCON_CONSENSUS_TS4,0.1932,0.1437,0.085,20.15,test,0,T0443/FALCON_CONSENSUS_TS4
T0443,FALCON_CONSENSUS_TS5,0.2183,0.155,0.0988,18.515,test,0,T0443/FALCON_CONSENSUS_TS5
T0443,FALCON_TS1,0.2673,0.1975,0.1325,17.096,test,0,T0443/FALCON_TS1
T0443,FALCON_TS2,0.2183,0.155,0.0988,18.515,test,0,T0443/FALCON_TS2
T0443,FALCON_TS3,0.2226,0.1762,0.115,19.53,test,0,T0443/FALCON_TS3
T0443,FALCON_TS4,0.2118,0.1462,0.1,18.5,test,0,T0443/FALCON_TS4
T0443,FALCON_TS5,0.2622,0.2013,0.1388,19.539,test,0,T0443/FALCON_TS5
T0443,FAMSD_TS1,0.2699,0.215,0.1462,16.712,test,0,T0443/FAMSD_TS1
T0443,FAMSD_TS2,0.1791,0.1275,0.0862,22.736,test,0,T0443/FAMSD_TS2
T0443,FAMSD_TS3,0.1889,0.1325,0.0862,20.844,test,0,T0443/FAMSD_TS3
T0764,SAM-T08-server_TS5,0.4182,0.3022,0.1869,12.208,train,0,T0764/SAM-T08-server_TS5
T0821,eThread_TS5,0.5013,0.3961,0.2833,10.23,train,1,T0821/eThread_TS5
T0443,FAMSD_TS4,0.248,0.1612,0.1025,15.55,test,0,T0443/FAMSD_TS4
T0443,FAMSD_TS5,0.1788,0.1275,0.08,19.12,test,0,T0443/FAMSD_TS5
T0443,FEIG_TS1,0.2425,0.1488,0.09,15.818,test,0,T0443/FEIG_TS1
T0443,FEIG_TS2,0.2345,0.1412,0.0812,16.075,test,0,T0443/FEIG_TS2
T0443,FEIG_TS3,0.2399,0.145,0.0838,15.614,test,0,T0443/FEIG_TS3
T0443,FEIG_TS4,0.2471,0.1437,0.0825,14.859000000000002,test,0,T0443/FEIG_TS4
T0443,FEIG_TS5,0.2365,0.1437,0.0838,15.804,test,0,T0443/FEIG_TS5
T0443,FFASflextemplate_TS1,0.2162,0.1825,0.1287,6.7379999999999995,test,0,T0443/FFASflextemplate_TS1
T0443,FFASflextemplate_TS2,0.213,0.1825,0.1325,6.994,test,0,T0443/FFASflextemplate_TS2
T0443,FFASstandard_TS1,0.2162,0.1825,0.1287,6.7379999999999995,test,0,T0443/FFASstandard_TS1
T0821,myprotein-me_TS1,0.66,0.5235,0.3569,6.678999999999999,train,1,T0821/myprotein-me_TS1
T0443,FFASstandard_TS2,0.213,0.1825,0.1325,6.994,test,0,T0443/FFASstandard_TS2
T0443,FFASsuboptimal_TS1,0.2164,0.185,0.1287,14.317,test,0,T0443/FFASsuboptimal_TS1
T0443,FFASsuboptimal_TS2,0.22,0.1887,0.135,13.14,test,0,T0443/FFASsuboptimal_TS2
T0443,FFASsuboptimal_TS3,0.22699999999999998,0.19,0.135,14.823,test,0,T0443/FFASsuboptimal_TS3
T0443,FFASsuboptimal_TS4,0.2217,0.1838,0.1275,14.758,test,0,T0443/FFASsuboptimal_TS4
T0443,FFASsuboptimal_TS5,0.2236,0.1887,0.1325,14.193,test,0,T0443/FFASsuboptimal_TS5
T0443,FOLDpro_TS1,0.17300000000000001,0.1325,0.095,18.185,test,0,T0443/FOLDpro_TS1
T0443,FOLDpro_TS2,0.1416,0.105,0.0688,22.982,test,0,T0443/FOLDpro_TS2
T0443,FOLDpro_TS3,0.1923,0.1213,0.0637,20.28,test,0,T0443/FOLDpro_TS3
T0443,FOLDpro_TS4,0.1501,0.1112,0.0675,20.705,test,0,T0443/FOLDpro_TS4
T0821,myprotein-me_TS2,0.7329,0.6343,0.4471,4.9510000000000005,train,1,T0821/myprotein-me_TS2
T0443,FOLDpro_TS5,0.168,0.0862,0.045,19.562,test,0,T0443/FOLDpro_TS5
T0443,FUGUE_KM_AL1,0.1483,0.105,0.08,23.375,test,0,T0443/FUGUE_KM_AL1
T0443,FUGUE_KM_AL2,0.1892,0.1325,0.0862,21.644000000000002,test,0,T0443/FUGUE_KM_AL2
T0443,FUGUE_KM_AL3,0.1888,0.1088,0.0625,19.163,test,0,T0443/FUGUE_KM_AL3
T0443,FUGUE_KM_AL4,0.135,0.105,0.0763,20.105999999999998,test,0,T0443/FUGUE_KM_AL4
T0443,FUGUE_KM_AL5,0.0978,0.0962,0.075,10.744000000000002,test,0,T0443/FUGUE_KM_AL5
T0443,Frankenstein_TS1,0.1886,0.14,0.095,18.432000000000002,test,0,T0443/Frankenstein_TS1
T0443,Frankenstein_TS2,0.1978,0.1525,0.0988,19.885,test,0,T0443/Frankenstein_TS2
T0443,Frankenstein_TS3,0.2174,0.1312,0.0875,16.894000000000002,test,0,T0443/Frankenstein_TS3
T0443,Frankenstein_TS4,0.2068,0.1513,0.1025,20.862,test,0,T0443/Frankenstein_TS4
T0821,myprotein-me_TS3,0.8646,0.6971,0.4833,2.4530000000000003,train,1,T0821/myprotein-me_TS3
T0443,Frankenstein_TS5,0.1853,0.1437,0.1088,24.041,test,0,T0443/Frankenstein_TS5
T0443,GS-KudlatyPred_TS1,0.177,0.1312,0.1088,22.925,test,0,T0443/GS-KudlatyPred_TS1
T0443,GS-KudlatyPred_TS2,0.1842,0.145,0.1025,20.967,test,0,T0443/GS-KudlatyPred_TS2
T0443,GS-MetaServer2_TS1,0.2242,0.1937,0.1375,7.861000000000001,test,0,T0443/GS-MetaServer2_TS1
T0443,GS-MetaServer2_TS2,0.2218,0.1912,0.14,7.938,test,0,T0443/GS-MetaServer2_TS2
T0443,GS-MetaServer2_TS3,0.1873,0.1488,0.1088,24.755,test,0,T0443/GS-MetaServer2_TS3
T0443,GS-MetaServer2_TS4,0.2189,0.1887,0.135,9.158999999999999,test,0,T0443/GS-MetaServer2_TS4
T0443,GS-MetaServer2_TS5,0.2171,0.185,0.1338,10.513,test,0,T0443/GS-MetaServer2_TS5
T0443,GeneSilicoMetaServer_TS1,0.2242,0.1937,0.1375,7.861000000000001,test,0,T0443/GeneSilicoMetaServer_TS1
T0443,GeneSilicoMetaServer_TS2,0.2218,0.1912,0.14,7.938,test,0,T0443/GeneSilicoMetaServer_TS2
T0821,myprotein-me_TS4,0.649,0.4892,0.3186,7.175,train,1,T0821/myprotein-me_TS4
T0443,GeneSilicoMetaServer_TS3,0.1873,0.1488,0.1088,24.755,test,0,T0443/GeneSilicoMetaServer_TS3
T0443,GeneSilicoMetaServer_TS4,0.2189,0.1887,0.135,9.158999999999999,test,0,T0443/GeneSilicoMetaServer_TS4
T0443,GeneSilicoMetaServer_TS5,0.2171,0.185,0.1338,10.513,test,0,T0443/GeneSilicoMetaServer_TS5
T0443,HHpred2_TS1,0.2491,0.1762,0.1063,16.519000000000002,test,0,T0443/HHpred2_TS1
T0443,HHpred4_TS1,0.2299,0.195,0.135,98.694,test,0,T0443/HHpred4_TS1
T0443,HHpred5_TS1,0.2242,0.185,0.13,78.225,test,0,T0443/HHpred5_TS1
T0443,METATASSER_TS1,0.2619,0.195,0.125,15.442,test,0,T0443/METATASSER_TS1
T0443,METATASSER_TS2,0.2276,0.1637,0.1,19.442999999999998,test,0,T0443/METATASSER_TS2
T0443,METATASSER_TS3,0.1965,0.1462,0.1025,19.361,test,0,T0443/METATASSER_TS3
T0443,METATASSER_TS4,0.1772,0.1388,0.0988,20.706999999999997,test,0,T0443/METATASSER_TS4
T0821,myprotein-me_TS5,0.6466,0.5049,0.3343,9.039,train,1,T0821/myprotein-me_TS5
T0443,METATASSER_TS5,0.2699,0.1838,0.1163,15.165,test,0,T0443/METATASSER_TS5
T0443,MUFOLD-MD_TS1,0.2294,0.17,0.115,16.917,test,0,T0443/MUFOLD-MD_TS1
T0443,MUFOLD-MD_TS2,0.2084,0.1475,0.095,18.644000000000002,test,0,T0443/MUFOLD-MD_TS2
T0443,MUFOLD-MD_TS3,0.1943,0.1475,0.1037,21.81,test,0,T0443/MUFOLD-MD_TS3
T0443,MUFOLD-MD_TS4,0.2489,0.18,0.115,16.093,test,0,T0443/MUFOLD-MD_TS4
T0443,MUFOLD-MD_TS5,0.2305,0.2013,0.1475,18.375,test,0,T0443/MUFOLD-MD_TS5
T0443,MUFOLD-Server_TS1,0.28600000000000003,0.1825,0.1037,14.899000000000001,test,0,T0443/MUFOLD-Server_TS1
T0443,MUFOLD-Server_TS2,0.2859,0.1838,0.1063,14.901,test,0,T0443/MUFOLD-Server_TS2
T0443,MUFOLD-Server_TS3,0.2848,0.1813,0.1025,14.905999999999999,test,0,T0443/MUFOLD-Server_TS3
T0443,MUFOLD-Server_TS4,0.2837,0.18,0.1025,14.91,test,0,T0443/MUFOLD-Server_TS4
T0821,nns_TS1,0.7235,0.5902,0.4029,5.125,train,1,T0821/nns_TS1
