split,target_id,decoy_id,label,sample_id
test,T0791,FALCON_TOPO_TS3,0,T0791/FALCON_TOPO_TS3
test,T0852,Seok-server_TS4,0,T0852/Seok-server_TS4
test,T0768,MULTICOM-CONSTRUCT_TS4,0,T0768/MULTICOM-CONSTRUCT_TS4
test,T0801,RBO_Aleph_TS2,0,T0801/RBO_Aleph_TS2
test,T0784,raghavagps-tsppred_TS2,0,T0784/raghavagps-tsppred_TS2
test,T0792,FFAS-3D_TS2,0,T0792/FFAS-3D_TS2
test,T0760,Alpha-Gelly-Server_TS5,0,T0760/Alpha-Gelly-Server_TS5
test,T0769,MULTICOM-REFINE_TS1,0,T0769/MULTICOM-REFINE_TS1
test,T0808,FFAS-3D_TS1,0,T0808/FFAS-3D_TS1
test,T0764,BAKER-ROSETTASERVER_TS1,0,T0764/BAKER-ROSETTASERVER_TS1
test,T0803,Zhang-Server_TS2,0,T0803/Zhang-Server_TS2
test,T0819,eThread_TS4,0,T0819/eThread_TS4
test,T0845,FFAS-3D_TS1,0,T0845/FFAS-3D_TS1
test,T0764,FALCON_MANUAL_X_TS1,0,T0764/FALCON_MANUAL_X_TS1
test,T0824,RaptorX-FM_TS1,0,T0824/RaptorX-FM_TS1
test,T0820,BioSerf_TS1,0,T0820/BioSerf_TS1
test,T0796,raghavagps-tsppred_TS5,0,T0796/raghavagps-tsppred_TS5
test,T0801,BhageerathH_TS4,0,T0801/BhageerathH_TS4
test,T0821,FUSION_TS3,0,T0821/FUSION_TS3
test,T0774,RBO_Aleph_TS5,0,T0774/RBO_Aleph_TS5
test,T0830,PhyreX_TS5,0,T0830/PhyreX_TS5
test,T0834,PhyreX_TS5,0,T0834/PhyreX_TS5
test,T0787,FALCON_EnvFold_TS1,0,T0787/FALCON_EnvFold_TS1
test,T0849,FALCON_MANUAL_TS4,0,T0849/FALCON_MANUAL_TS4
test,T0851,STRINGS_TS1,0,T0851/STRINGS_TS1
test,T0811,PhyreX_TS5,0,T0811/PhyreX_TS5
test,T0769,Distill_TS5,0,T0769/Distill_TS5
test,T0855,MULTICOM-CLUSTER_TS5,0,T0855/MULTICOM-CLUSTER_TS5
test,T0820,slbio_TS2,0,T0820/slbio_TS2
test,T0813,FALCON_EnvFold_TS2,0,T0813/FALCON_EnvFold_TS2
test,T0787,raghavagps-tsppred_TS3,0,T0787/raghavagps-tsppred_TS3
test,T0790,Seok-server_TS2,0,T0790/Seok-server_TS2
test,T0838,FALCON_MANUAL_X_TS1,0,T0838/FALCON_MANUAL_X_TS1
test,T0825,PhyreX_TS2,0,T0825/PhyreX_TS2
test,T0819,Zhang-Server_TS2,0,T0819/Zhang-Server_TS2
test,T0762,MUFOLD-Server_TS3,0,T0762/MUFOLD-Server_TS3
test,T0764,PhyreX_TS3,0,T0764/PhyreX_TS3
test,T0789,Pcons-net_TS3,0,T0789/Pcons-net_TS3
test,T0823,MULTICOM-CONSTRUCT_TS2,0,T0823/MULTICOM-CONSTRUCT_TS2
test,T0811,STRINGS_TS1,0,T0811/STRINGS_TS1
test,T0851,Alpha-Gelly-Server_TS4,0,T0851/Alpha-Gelly-Server_TS4
test,T0773,Alpha-Gelly-Server_TS4,0,T0773/Alpha-Gelly-Server_TS4
test,T0820,TASSER-VMT_TS3,0,T0820/TASSER-VMT_TS3
test,T0787,FUSION_TS5,0,T0787/FUSION_TS5
test,T0810,FALCON_MANUAL_X_TS3,0,T0810/FALCON_MANUAL_X_TS3
test,T0791,RaptorX_TS3,0,T0791/RaptorX_TS3
test,T0784,Seok-server_TS1,0,T0784/Seok-server_TS1
test,T0848,FLOUDAS_SERVER_TS4,0,T0848/FLOUDAS_SERVER_TS4
test,T0835,myprotein-me_TS5,0,T0835/myprotein-me_TS5
test,T0811,IntFOLD3_TS5,0,T0811/IntFOLD3_TS5
test,T0838,Distill_TS3,0,T0838/Distill_TS3
test,T0800,3D-Jigsaw-V5_1_TS2,0,T0800/3D-Jigsaw-V5_1_TS2
test,T0788,FALCON_MANUAL_X_TS1,0,T0788/FALCON_MANUAL_X_TS1
test,T0830,slbio_TS1,0,T0830/slbio_TS1
test,T0801,FALCON_TOPO_TS4,0,T0801/FALCON_TOPO_TS4
test,T0781,MATRIX_TS4,0,T0781/MATRIX_TS4
test,T0807,raghavagps-tsppred_TS2,0,T0807/raghavagps-tsppred_TS2
test,T0805,eThread_TS3,0,T0805/eThread_TS3
test,T0788,IntFOLD3_TS3,0,T0788/IntFOLD3_TS3
test,T0766,slbio_TS3,0,T0766/slbio_TS3
test,T0806,QUARK_TS1,0,T0806/QUARK_TS1
test,T0821,Distill_TS2,0,T0821/Distill_TS2
test,T0834,FFAS-3D_TS3,0,T0834/FFAS-3D_TS3
test,T0834,FALCON_MANUAL_X_TS4,0,T0834/FALCON_MANUAL_X_TS4
test,T0801,BhageerathH_TS2,0,T0801/BhageerathH_TS2
test,T0834,MULTICOM-REFINE_TS2,0,T0834/MULTICOM-REFINE_TS2
test,T0856,TASSER-VMT_TS5,0,T0856/TASSER-VMT_TS5
test,T0806,MULTICOM-NOVEL_TS5,0,T0806/MULTICOM-NOVEL_TS5
test,T0817,FALCON_TOPO_TS2,0,T0817/FALCON_TOPO_TS2
test,T0833,QUARK_TS4,0,T0833/QUARK_TS4
test,T0834,nns_TS2,0,T0834/nns_TS2
test,T0843,MATRIX_TS3,0,T0843/MATRIX_TS3
test,T0856,ZHOU-SPARKS-X_TS4,0,T0856/ZHOU-SPARKS-X_TS4
test,T0774,FALCON_MANUAL_TS5,0,T0774/FALCON_MANUAL_TS5
test,T0811,BAKER-ROSETTASERVER_TS2,0,T0811/BAKER-ROSETTASERVER_TS2
test,T0777,FLOUDAS_SERVER_TS3,0,T0777/FLOUDAS_SERVER_TS3
test,T0796,eThread_TS1,0,T0796/eThread_TS1
test,T0836,BioShell-server_TS5,0,T0836/BioShell-server_TS5
test,T0833,MULTICOM-REFINE_TS3,0,T0833/MULTICOM-REFINE_TS3
test,T0782,Seok-server_TS2,0,T0782/Seok-server_TS2
test,T0808,nns_TS5,0,T0808/nns_TS5
test,T0836,Pcons-net_TS4,0,T0836/Pcons-net_TS4
test,T0834,BhageerathH_TS4,0,T0834/BhageerathH_TS4
test,T0762,HHPredA_TS1,0,T0762/HHPredA_TS1
test,T0764,Alpha-Gelly-Server_TS4,0,T0764/Alpha-Gelly-Server_TS4
test,T0841,eThread_TS3,0,T0841/eThread_TS3
test,T0797,myprotein-me_TS1,0,T0797/myprotein-me_TS1
test,T0849,MULTICOM-REFINE_TS4,0,T0849/MULTICOM-REFINE_TS4
test,T0837,Alpha-Gelly-Server_TS1,0,T0837/Alpha-Gelly-Server_TS1
test,T0849,Atome2_CBS_TS3,0,T0849/Atome2_CBS_TS3
test,T0852,BioSerf_TS1,0,T0852/BioSerf_TS1
test,T0830,Distill_TS5,0,T0830/Distill_TS5
test,T0777,MATRIX_TS3,0,T0777/MATRIX_TS3
test,T0841,FALCON_EnvFold_TS2,0,T0841/FALCON_EnvFold_TS2
test,T0768,Atome2_CBS_TS3,0,T0768/Atome2_CBS_TS3
test,T0816,BAKER-ROSETTASERVER_TS2,0,T0816/BAKER-ROSETTASERVER_TS2
test,T0831,myprotein-me_TS2,0,T0831/myprotein-me_TS2
test,T0787,FALCON_EnvFold_TS4,0,T0787/FALCON_EnvFold_TS4
test,T0815,raghavagps-tsppred_TS4,0,T0815/raghavagps-tsppred_TS4
test,T0848,FLOUDAS_SERVER_TS2,0,T0848/FLOUDAS_SERVER_TS2
test,T0772,MUFOLD-Server_TS1,0,T0772/MUFOLD-Server_TS1
test,T0827,STRINGS_TS3,0,T0827/STRINGS_TS3
test,T0770,Pcons-net_TS4,0,T0770/Pcons-net_TS4
test,T0773,BAKER-ROSETTASERVER_TS1,0,T0773/BAKER-ROSETTASERVER_TS1
test,T0806,MULTICOM-NOVEL_TS4,0,T0806/MULTICOM-NOVEL_TS4
test,T0831,myprotein-me_TS1,0,T0831/myprotein-me_TS1
test,T0783,Distill_TS3,0,T0783/Distill_TS3
test,T0798,Atome2_CBS_TS5,0,T0798/Atome2_CBS_TS5
test,T0803,FUSION_TS4,0,T0803/FUSION_TS4
test,T0825,MULTICOM-CONSTRUCT_TS5,0,T0825/MULTICOM-CONSTRUCT_TS5
test,T0835,BioSerf_TS1,0,T0835/BioSerf_TS1
test,T0837,myprotein-me_TS4,0,T0837/myprotein-me_TS4
test,T0837,T0837,1,T0837/T0837
test,T0851,3D-Jigsaw-V5_1_TS2,0,T0851/3D-Jigsaw-V5_1_TS2
test,T0761,FALCON_MANUAL_X_TS4,0,T0761/FALCON_MANUAL_X_TS4
test,T0761,MULTICOM-REFINE_TS2,0,T0761/MULTICOM-REFINE_TS2
test,T0771,MATRIX_TS1,0,T0771/MATRIX_TS1
test,T0783,Atome2_CBS_TS4,0,T0783/Atome2_CBS_TS4
test,T0790,chuo-fams-server_TS5,0,T0790/chuo-fams-server_TS5
test,T0798,slbio_TS4,0,T0798/slbio_TS4
test,T0829,QUARK_TS1,0,T0829/QUARK_TS1
test,T0829,FALCON_MANUAL_TS1,0,T0829/FALCON_MANUAL_TS1
test,T0806,PhyreX_TS3,0,T0806/PhyreX_TS3
test,T0853,Distill_TS2,0,T0853/Distill_TS2
test,T0796,Alpha-Gelly-Server_TS5,0,T0796/Alpha-Gelly-Server_TS5
test,T0814,TASSER-VMT_TS4,0,T0814/TASSER-VMT_TS4
test,T0849,eThread_TS5,0,T0849/eThread_TS5
test,T0813,MULTICOM-NOVEL_TS2,0,T0813/MULTICOM-NOVEL_TS2
test,T0845,eThread_TS4,0,T0845/eThread_TS4
test,T0857,Distill_TS3,0,T0857/Distill_TS3
test,T0788,FALCON_MANUAL_TS5,0,T0788/FALCON_MANUAL_TS5
test,T0772,FUSION_TS5,0,T0772/FUSION_TS5
test,T0769,ZHOU-SPARKS-X_TS3,0,T0769/ZHOU-SPARKS-X_TS3
test,T0766,myprotein-me_TS1,0,T0766/myprotein-me_TS1
test,T0803,MULTICOM-REFINE_TS1,0,T0803/MULTICOM-REFINE_TS1
test,T0810,chuo-fams-server_TS4,0,T0810/chuo-fams-server_TS4
test,T0832,ZHOU-SPARKS-X_TS3,0,T0832/ZHOU-SPARKS-X_TS3
test,T0855,raghavagps-tsppred_TS3,0,T0855/raghavagps-tsppred_TS3
test,T0856,MUFOLD-Server_TS4,0,T0856/MUFOLD-Server_TS4
test,T0834,Alpha-Gelly-Server_TS2,0,T0834/Alpha-Gelly-Server_TS2
test,T0854,BhageerathH_TS1,0,T0854/BhageerathH_TS1
test,T0784,FALCON_TOPO_TS2,0,T0784/FALCON_TOPO_TS2
test,T0767,RBO_Aleph_TS4,0,T0767/RBO_Aleph_TS4
test,T0786,FALCON_MANUAL_X_TS3,0,T0786/FALCON_MANUAL_X_TS3
test,T0805,Alpha-Gelly-Server_TS2,0,T0805/Alpha-Gelly-Server_TS2
test,T0816,Alpha-Gelly-Server_TS3,0,T0816/Alpha-Gelly-Server_TS3
test,T0832,FALCON_EnvFold_TS1,0,T0832/FALCON_EnvFold_TS1
test,T0783,IntFOLD3_TS2,0,T0783/IntFOLD3_TS2
test,T0847,eThread_TS1,0,T0847/eThread_TS1
test,T0813,IntFOLD3_TS2,0,T0813/IntFOLD3_TS2
test,T0824,myprotein-me_TS4,0,T0824/myprotein-me_TS4
test,T0834,RaptorX-FM_TS5,0,T0834/RaptorX-FM_TS5
test,T0805,ZHOU-SPARKS-X_TS3,0,T0805/ZHOU-SPARKS-X_TS3
test,T0821,FALCON_EnvFold_TS5,0,T0821/FALCON_EnvFold_TS5
test,T0769,BhageerathH_TS3,0,T0769/BhageerathH_TS3
test,T0796,nns_TS2,0,T0796/nns_TS2
test,T0818,MATRIX_TS5,0,T0818/MATRIX_TS5
test,T0762,MULTICOM-NOVEL_TS3,0,T0762/MULTICOM-NOVEL_TS3
test,T0829,HHPredX_TS1,0,T0829/HHPredX_TS1
test,T0818,Atome2_CBS_TS1,0,T0818/Atome2_CBS_TS1
test,T0772,Atome2_CBS_TS2,0,T0772/Atome2_CBS_TS2
test,T0772,FFAS03_TS1,0,T0772/FFAS03_TS1
test,T0824,MATRIX_TS2,0,T0824/MATRIX_TS2
test,T0774,FALCON_EnvFold_TS4,0,T0774/FALCON_EnvFold_TS4
test,T0816,Zhang-Server_TS1,0,T0816/Zhang-Server_TS1
test,T0818,Alpha-Gelly-Server_TS4,0,T0818/Alpha-Gelly-Server_TS4
test,T0832,MULTICOM-NOVEL_TS4,0,T0832/MULTICOM-NOVEL_TS4
test,T0784,FLOUDAS_SERVER_TS4,0,T0784/FLOUDAS_SERVER_TS4
test,T0764,Distill_TS2,0,T0764/Distill_TS2
test,T0791,Pcons-net_TS3,0,T0791/Pcons-net_TS3
test,T0853,STRINGS_TS1,0,T0853/STRINGS_TS1
test,T0852,RaptorX-FM_TS1,0,T0852/RaptorX-FM_TS1
test,T0789,MULTICOM-CLUSTER_TS4,0,T0789/MULTICOM-CLUSTER_TS4
test,T0816,Atome2_CBS_TS2,0,T0816/Atome2_CBS_TS2
test,T0783,BhageerathH_TS3,0,T0783/BhageerathH_TS3
test,T0835,slbio_TS1,0,T0835/slbio_TS1
test,T0847,RBO_Aleph_TS3,0,T0847/RBO_Aleph_TS3
test,T0785,Alpha-Gelly-Server_TS5,0,T0785/Alpha-Gelly-Server_TS5
test,T0837,Pcons-net_TS2,0,T0837/Pcons-net_TS2
test,T0798,raghavagps-tsppred_TS4,0,T0798/raghavagps-tsppred_TS4
test,T0787,FLOUDAS_SERVER_TS2,0,T0787/FLOUDAS_SERVER_TS2
test,T0821,BioSerf_TS2,0,T0821/BioSerf_TS2
test,T0831,BAKER-ROSETTASERVER_TS4,0,T0831/BAKER-ROSETTASERVER_TS4
test,T0789,Seok-server_TS5,0,T0789/Seok-server_TS5
test,T0812,FALCON_TOPO_TS5,0,T0812/FALCON_TOPO_TS5
test,T0822,Distill_TS4,0,T0822/Distill_TS4
test,T0834,BioSerf_TS3,0,T0834/BioSerf_TS3
test,T0838,Alpha-Gelly-Server_TS1,0,T0838/Alpha-Gelly-Server_TS1
test,T0760,BhageerathH_TS2,0,T0760/BhageerathH_TS2
test,T0762,Alpha-Gelly-Server_TS2,0,T0762/Alpha-Gelly-Server_TS2
test,T0855,Seok-server_TS2,0,T0855/Seok-server_TS2
test,T0816,MULTICOM-NOVEL_TS5,0,T0816/MULTICOM-NOVEL_TS5
test,T0829,BhageerathH_TS5,0,T0829/BhageerathH_TS5
test,T0822,Alpha-Gelly-Server_TS3,0,T0822/Alpha-Gelly-Server_TS3
test,T0786,BhageerathH_TS1,0,T0786/BhageerathH_TS1
test,T0833,RBO_Aleph_TS3,0,T0833/RBO_Aleph_TS3
test,T0823,3D-Jigsaw-V5_1_TS2,0,T0823/3D-Jigsaw-V5_1_TS2
test,T0762,slbio_TS5,0,T0762/slbio_TS5
test,T0854,QUARK_TS2,0,T0854/QUARK_TS2
test,T0852,IntFOLD3_TS2,0,T0852/IntFOLD3_TS2
test,T0825,IntFOLD3_TS5,0,T0825/IntFOLD3_TS5
test,T0856,STRINGS_TS2,0,T0856/STRINGS_TS2
test,T0847,FUSION_TS3,0,T0847/FUSION_TS3
test,T0787,IntFOLD3_TS1,0,T0787/IntFOLD3_TS1
test,T0776,nns_TS4,0,T0776/nns_TS4
test,T0806,raghavagps-tsppred_TS1,0,T0806/raghavagps-tsppred_TS1
test,T0835,MULTICOM-NOVEL_TS1,0,T0835/MULTICOM-NOVEL_TS1
test,T0851,PSF_TS1,0,T0851/PSF_TS1
test,T0857,MULTICOM-REFINE_TS4,0,T0857/MULTICOM-REFINE_TS4
test,T0792,ZHOU-SPARKS-X_TS4,0,T0792/ZHOU-SPARKS-X_TS4
test,T0854,BioShell-server_TS2,0,T0854/BioShell-server_TS2
test,T0849,FALCON_EnvFold_TS5,0,T0849/FALCON_EnvFold_TS5
test,T0818,MATRIX_TS4,0,T0818/MATRIX_TS4
test,T0773,RBO_Aleph_TS2,0,T0773/RBO_Aleph_TS2
test,T0825,Distill_TS4,0,T0825/Distill_TS4
test,T0790,QUARK_TS5,0,T0790/QUARK_TS5
test,T0845,PhyreX_TS3,0,T0845/PhyreX_TS3
test,T0854,Seok-server_TS4,0,T0854/Seok-server_TS4
test,T0822,Seok-server_TS4,0,T0822/Seok-server_TS4
test,T0798,MULTICOM-CONSTRUCT_TS3,0,T0798/MULTICOM-CONSTRUCT_TS3
test,T0835,chuo-fams-server_TS3,0,T0835/chuo-fams-server_TS3
test,T0857,HHPredX_TS1,0,T0857/HHPredX_TS1
test,T0858,chuo-fams-server_TS3,0,T0858/chuo-fams-server_TS3
test,T0791,T0791,1,T0791/T0791
test,T0805,FALCON_MANUAL_TS4,0,T0805/FALCON_MANUAL_TS4
test,T0761,MUFOLD-Server_TS5,0,T0761/MUFOLD-Server_TS5
test,T0760,Alpha-Gelly-Server_TS3,0,T0760/Alpha-Gelly-Server_TS3
test,T0849,SAM-T08-server_TS1,0,T0849/SAM-T08-server_TS1
test,T0821,chuo-fams-server_TS3,0,T0821/chuo-fams-server_TS3
test,T0772,RBO_Aleph_TS5,0,T0772/RBO_Aleph_TS5
test,T0819,chuo-fams-server_TS2,0,T0819/chuo-fams-server_TS2
test,T0818,Zhang-Server_TS2,0,T0818/Zhang-Server_TS2
test,T0812,BAKER-ROSETTASERVER_TS1,0,T0812/BAKER-ROSETTASERVER_TS1
test,T0791,MULTICOM-NOVEL_TS2,0,T0791/MULTICOM-NOVEL_TS2
test,T0792,Alpha-Gelly-Server_TS1,0,T0792/Alpha-Gelly-Server_TS1
test,T0776,FALCON_TOPO_TS5,0,T0776/FALCON_TOPO_TS5
test,T0794,FALCON_MANUAL_TS2,0,T0794/FALCON_MANUAL_TS2
test,T0848,ZHOU-SPARKS-X_TS2,0,T0848/ZHOU-SPARKS-X_TS2
test,T0838,BhageerathH_TS3,0,T0838/BhageerathH_TS3
test,T0853,MULTICOM-CLUSTER_TS1,0,T0853/MULTICOM-CLUSTER_TS1
test,T0792,FALCON_EnvFold_TS3,0,T0792/FALCON_EnvFold_TS3
test,T0769,nns_TS5,0,T0769/nns_TS5
test,T0780,TASSER-VMT_TS1,0,T0780/TASSER-VMT_TS1
test,T0801,Atome2_CBS_TS4,0,T0801/Atome2_CBS_TS4
test,T0796,raghavagps-tsppred_TS4,0,T0796/raghavagps-tsppred_TS4
test,T0771,MULTICOM-NOVEL_TS3,0,T0771/MULTICOM-NOVEL_TS3
test,T0782,raghavagps-tsppred_TS3,0,T0782/raghavagps-tsppred_TS3
test,T0824,FUSION_TS4,0,T0824/FUSION_TS4
test,T0831,FFAS-3D_TS2,0,T0831/FFAS-3D_TS2
test,T0853,FALCON_MANUAL_TS3,0,T0853/FALCON_MANUAL_TS3
test,T0787,MULTICOM-CLUSTER_TS1,0,T0787/MULTICOM-CLUSTER_TS1
test,T0774,BhageerathH_TS5,0,T0774/BhageerathH_TS5
test,T0759,MATRIX_TS2,0,T0759/MATRIX_TS2
test,T0803,QUARK_TS2,0,T0803/QUARK_TS2
test,T0827,BAKER-ROSETTASERVER_TS5,0,T0827/BAKER-ROSETTASERVER_TS5
test,T0778,RBO_Aleph_TS5,0,T0778/RBO_Aleph_TS5
test,T0765,nns_TS2,0,T0765/nns_TS2
test,T0816,BioSerf_TS5,0,T0816/BioSerf_TS5
test,T0827,FFAS-3D_TS1,0,T0827/FFAS-3D_TS1
test,T0791,IntFOLD3_TS2,0,T0791/IntFOLD3_TS2
test,T0856,raghavagps-tsppred_TS4,0,T0856/raghavagps-tsppred_TS4
test,T0797,ZHOU-SPARKS-X_TS3,0,T0797/ZHOU-SPARKS-X_TS3
test,T0794,IntFOLD3_TS5,0,T0794/IntFOLD3_TS5
test,T0800,FUSION_TS5,0,T0800/FUSION_TS5
test,T0822,MULTICOM-NOVEL_TS2,0,T0822/MULTICOM-NOVEL_TS2
test,T0792,slbio_TS3,0,T0792/slbio_TS3
test,T0796,FALCON_TOPO_TS1,0,T0796/FALCON_TOPO_TS1
test,T0797,FALCON_MANUAL_TS5,0,T0797/FALCON_MANUAL_TS5
test,T0834,3D-Jigsaw-V5_1_TS1,0,T0834/3D-Jigsaw-V5_1_TS1
test,T0796,BioSerf_TS5,0,T0796/BioSerf_TS5
test,T0858,Seok-server_TS5,0,T0858/Seok-server_TS5
test,T0786,MULTICOM-CLUSTER_TS1,0,T0786/MULTICOM-CLUSTER_TS1
test,T0854,ZHOU-SPARKS-X_TS3,0,T0854/ZHOU-SPARKS-X_TS3
test,T0803,Seok-server_TS4,0,T0803/Seok-server_TS4
test,T0808,nns_TS2,0,T0808/nns_TS2
test,T0772,FUSION_TS1,0,T0772/FUSION_TS1
test,T0819,FALCON_EnvFold_TS4,0,T0819/FALCON_EnvFold_TS4
test,T0840,PhyreX_TS4,0,T0840/PhyreX_TS4
test,T0825,FALCON_TOPO_TS1,0,T0825/FALCON_TOPO_TS1
test,T0778,QUARK_TS2,0,T0778/QUARK_TS2
test,T0784,FUSION_TS2,0,T0784/FUSION_TS2
test,T0786,raghavagps-tsppred_TS2,0,T0786/raghavagps-tsppred_TS2
test,T0843,raghavagps-tsppred_TS3,0,T0843/raghavagps-tsppred_TS3
test,T0837,FALCON_TOPO_TS3,0,T0837/FALCON_TOPO_TS3
test,T0831,TASSER-VMT_TS2,0,T0831/TASSER-VMT_TS2
test,T0788,Distill_TS5,0,T0788/Distill_TS5
test,T0791,QUARK_TS1,0,T0791/QUARK_TS1
test,T0773,IntFOLD3_TS2,0,T0773/IntFOLD3_TS2
test,T0831,ZHOU-SPARKS-X_TS3,0,T0831/ZHOU-SPARKS-X_TS3
test,T0840,TASSER-VMT_TS5,0,T0840/TASSER-VMT_TS5
test,T0810,TASSER-VMT_TS3,0,T0810/TASSER-VMT_TS3
test,T0797,FALCON_MANUAL_TS2,0,T0797/FALCON_MANUAL_TS2
test,T0790,MULTICOM-NOVEL_TS4,0,T0790/MULTICOM-NOVEL_TS4
test,T0820,MUFOLD-Server_TS5,0,T0820/MUFOLD-Server_TS5
test,T0811,MULTICOM-NOVEL_TS1,0,T0811/MULTICOM-NOVEL_TS1
test,T0836,FALCON_EnvFold_TS4,0,T0836/FALCON_EnvFold_TS4
test,T0780,MATRIX_TS4,0,T0780/MATRIX_TS4
test,T0813,chuo-fams-server_TS2,0,T0813/chuo-fams-server_TS2
test,T0786,TASSER-VMT_TS4,0,T0786/TASSER-VMT_TS4
test,T0765,slbio_TS2,0,T0765/slbio_TS2
test,T0833,3D-Jigsaw-V5_1_TS3,0,T0833/3D-Jigsaw-V5_1_TS3
test,T0772,RBO_Aleph_TS1,0,T0772/RBO_Aleph_TS1
test,T0847,MULTICOM-NOVEL_TS3,0,T0847/MULTICOM-NOVEL_TS3
test,T0766,MULTICOM-CLUSTER_TS5,0,T0766/MULTICOM-CLUSTER_TS5
test,T0789,Distill_TS4,0,T0789/Distill_TS4
test,T0813,FALCON_MANUAL_TS1,0,T0813/FALCON_MANUAL_TS1
test,T0777,FALCON_TOPO_TS5,0,T0777/FALCON_TOPO_TS5
test,T0810,chuo-fams-server_TS2,0,T0810/chuo-fams-server_TS2
test,T0789,Alpha-Gelly-Server_TS3,0,T0789/Alpha-Gelly-Server_TS3
test,T0801,FALCON_MANUAL_X_TS2,0,T0801/FALCON_MANUAL_X_TS2
test,T0763,MULTICOM-CONSTRUCT_TS4,0,T0763/MULTICOM-CONSTRUCT_TS4
test,T0814,FALCON_MANUAL_X_TS3,0,T0814/FALCON_MANUAL_X_TS3
test,T0805,3D-Jigsaw-V5_1_TS2,0,T0805/3D-Jigsaw-V5_1_TS2
test,T0814,Seok-server_TS1,0,T0814/Seok-server_TS1
test,T0849,Zhang-Server_TS4,0,T0849/Zhang-Server_TS4
test,T0771,FLOUDAS_SERVER_TS4,0,T0771/FLOUDAS_SERVER_TS4
test,T0837,BAKER-ROSETTASERVER_TS4,0,T0837/BAKER-ROSETTASERVER_TS4
test,T0763,BAKER-ROSETTASERVER_TS5,0,T0763/BAKER-ROSETTASERVER_TS5
test,T0777,eThread_TS3,0,T0777/eThread_TS3
test,T0841,RBO_Aleph_TS1,0,T0841/RBO_Aleph_TS1
test,T0788,raghavagps-tsppred_TS1,0,T0788/raghavagps-tsppred_TS1
test,T0792,FUSION_TS1,0,T0792/FUSION_TS1
test,T0810,SAM-T08-server_TS1,0,T0810/SAM-T08-server_TS1
test,T0831,MUFOLD-Server_TS1,0,T0831/MUFOLD-Server_TS1
test,T0803,BhageerathH_TS1,0,T0803/BhageerathH_TS1
test,T0855,ZHOU-SPARKS-X_TS3,0,T0855/ZHOU-SPARKS-X_TS3
test,T0824,T0824,1,T0824/T0824
test,T0785,FFAS-3D_TS1,0,T0785/FFAS-3D_TS1
test,T0849,Pcons-net_TS3,0,T0849/Pcons-net_TS3
test,T0816,FUSION_TS3,0,T0816/FUSION_TS3
test,T0834,FALCON_MANUAL_X_TS5,0,T0834/FALCON_MANUAL_X_TS5
test,T0780,raghavagps-tsppred_TS2,0,T0780/raghavagps-tsppred_TS2
test,T0792,MUFOLD-Server_TS4,0,T0792/MUFOLD-Server_TS4
test,T0833,FLOUDAS_SERVER_TS2,0,T0833/FLOUDAS_SERVER_TS2
test,T0790,FFAS03_TS1,0,T0790/FFAS03_TS1
test,T0841,eThread_TS5,0,T0841/eThread_TS5
test,T0765,BhageerathH_TS3,0,T0765/BhageerathH_TS3
test,T0845,FALCON_TOPO_TS2,0,T0845/FALCON_TOPO_TS2
test,T0789,Seok-server_TS4,0,T0789/Seok-server_TS4
test,T0822,BAKER-ROSETTASERVER_TS4,0,T0822/BAKER-ROSETTASERVER_TS4
test,T0800,SAM-T08-server_TS1,0,T0800/SAM-T08-server_TS1
test,T0783,PhyreX_TS4,0,T0783/PhyreX_TS4
test,T0847,BioSerf_TS1,0,T0847/BioSerf_TS1
test,T0852,myprotein-me_TS4,0,T0852/myprotein-me_TS4
test,T0783,BioShell-server_TS5,0,T0783/BioShell-server_TS5
test,T0773,MULTICOM-CLUSTER_TS4,0,T0773/MULTICOM-CLUSTER_TS4
test,T0769,BAKER-ROSETTASERVER_TS4,0,T0769/BAKER-ROSETTASERVER_TS4
test,T0807,Zhang-Server_TS3,0,T0807/Zhang-Server_TS3
test,T0834,Alpha-Gelly-Server_TS4,0,T0834/Alpha-Gelly-Server_TS4
test,T0849,BhageerathH_TS5,0,T0849/BhageerathH_TS5
test,T0854,FUSION_TS4,0,T0854/FUSION_TS4
test,T0800,FALCON_EnvFold_TS5,0,T0800/FALCON_EnvFold_TS5
test,T0824,BhageerathH_TS2,0,T0824/BhageerathH_TS2
test,T0765,raghavagps-tsppred_TS4,0,T0765/raghavagps-tsppred_TS4
test,T0824,chuo-fams-server_TS5,0,T0824/chuo-fams-server_TS5
test,T0837,3D-Jigsaw-V5_1_TS4,0,T0837/3D-Jigsaw-V5_1_TS4
test,T0766,Pcons-net_TS1,0,T0766/Pcons-net_TS1
test,T0794,Distill_TS3,0,T0794/Distill_TS3
test,T0769,FUSION_TS2,0,T0769/FUSION_TS2
test,T0829,BioShell-server_TS3,0,T0829/BioShell-server_TS3
test,T0830,MULTICOM-CONSTRUCT_TS5,0,T0830/MULTICOM-CONSTRUCT_TS5
test,T0778,IntFOLD3_TS3,0,T0778/IntFOLD3_TS3
test,T0763,Seok-server_TS2,0,T0763/Seok-server_TS2
test,T0833,STRINGS_TS4,0,T0833/STRINGS_TS4
test,T0819,TASSER-VMT_TS4,0,T0819/TASSER-VMT_TS4
test,T0819,FALCON_MANUAL_TS1,0,T0819/FALCON_MANUAL_TS1
test,T0759,FFAS-3D_TS1,0,T0759/FFAS-3D_TS1
test,T0830,Pcons-net_TS5,0,T0830/Pcons-net_TS5
